#timestamp package-00 dram0 user nice system idle iowait irq softirq steal guest guest_nice 
1763548129.000126123 1437252 256275 0 0 1 179 0 0 0 0 0 0 
1763548129.050146196 1619137 294174 0 0 0 179 0 0 0 0 0 0 
1763548129.100127285 1290219 185130 0 0 0 179 0 0 0 0 0 0 
1763548129.150125478 1285030 206779 0 0 0 179 0 0 0 0 0 0 
1763548129.200123827 1208310 184946 0 0 0 180 0 0 0 0 0 0 
1763548129.250165880 1058958 149359 0 0 0 179 0 0 0 0 0 0 
1763548129.300147944 988950 158707 0 0 0 179 0 0 0 0 0 0 
1763548129.350152685 1043332 157116 0 0 0 180 0 0 0 0 0 0 
1763548129.400134195 1001645 167458 0 0 0 179 0 0 0 0 0 0 
1763548129.450134961 1559445 366099 0 0 0 180 0 0 0 0 0 0 
1763548129.500111003 1881648 372233 0 0 0 179 0 0 0 0 0 0 
1763548129.550103297 1930781 373764 0 0 0 179 0 0 0 0 0 0 
1763548129.600059992 2018427 370857 1 0 0 178 0 0 0 0 0 0 
1763548129.650143666 2284357 382178 0 0 2 178 0 0 0 0 0 0 
1763548129.700172149 2042659 372142 0 0 0 179 0 0 0 0 0 0 
1763548129.750126595 1997553 373075 0 0 0 179 0 0 0 0 0 0 
1763548129.800135650 1919307 372877 0 0 0 180 0 0 0 0 0 0 
1763548129.850141949 1925471 372570 0 0 0 179 0 0 0 0 0 0 
1763548129.900165375 1916377 372050 0 0 0 180 0 0 0 0 0 0 
1763548129.950122776 1868525 365594 0 0 0 179 0 0 0 0 0 0 
1763548130.000132767 1918147 371086 0 0 0 180 0 0 0 0 0 0 
1763548130.050134892 1929194 373503 0 0 0 179 0 0 0 0 0 0 
1763548130.100113245 1929866 374820 0 0 0 179 0 0 0 0 0 0 
1763548130.150141994 1945918 372815 0 0 0 180 0 0 0 0 0 0 
1763548130.200163602 1897517 364859 0 0 0 179 0 0 0 0 0 0 
1763548130.250116390 1918391 370184 0 0 0 180 0 0 0 0 0 0 
1763548130.300130988 1911860 370428 0 0 0 179 0 0 0 0 0 0 
1763548130.350149260 1738582 274023 0 0 1 179 0 0 0 0 0 0 
1763548130.400130394 831480 60726 0 0 0 180 0 0 0 0 0 0 
1763548130.450154698 719359 71466 0 0 0 180 0 0 0 0 0 0 
1763548130.500168265 703611 49067 0 0 0 180 0 0 0 0 0 0 
1763548130.550171370 699522 73333 0 0 0 180 0 0 0 0 0 0 
1763548130.600159793 583251 46588 0 0 0 179 0 0 0 0 0 0 
1763548130.650126986 880491 77847 0 0 0 180 0 0 0 0 0 0 
1763548130.700152654 625547 57099 0 0 0 180 0 0 0 0 0 0 
1763548130.750154763 667296 57421 0 0 0 180 0 0 0 0 0 0 
1763548130.800126535 609374 36873 0 0 0 179 0 0 0 0 0 0 
1763548130.850141915 857114 55141 0 0 0 180 0 0 0 0 0 0 
1763548130.900151552 793089 79499 0 0 0 180 0 0 0 0 0 0 
1763548130.950170129 732176 65775 0 0 0 180 0 0 0 0 0 0 
1763548131.000164647 621763 69171 0 0 0 180 0 0 0 0 0 0 
1763548131.050143659 898191 59670 0 0 0 180 0 0 0 0 0 0 
1763548131.100128040 682677 31304 0 0 0 179 0 0 0 0 0 0 
1763548131.150156745 784361 78061 0 0 0 180 0 0 0 0 0 0 
1763548131.200156081 631346 39657 0 0 0 180 0 0 0 0 0 0 
1763548131.250151584 843381 166633 0 0 0 180 0 0 0 0 0 0 
1763548131.300158091 846678 70272 0 0 0 180 0 0 0 0 0 0 
1763548131.350167777 819578 63434 0 0 0 179 0 0 0 0 0 0 
1763548131.400149628 634398 31549 0 0 0 180 0 0 0 0 0 0 
1763548131.450175535 726926 19630 0 0 0 180 0 0 0 0 0 0 
1763548131.500154548 849669 48057 0 0 0 180 0 0 0 0 0 0 
1763548131.550146929 684202 82758 0 0 0 180 0 0 0 0 0 0 
1763548131.600155315 848631 77708 0 0 0 179 0 0 0 0 0 0 
1763548131.650157053 794858 53933 0 0 0 180 0 0 0 0 0 0 
1763548131.700165390 747557 24602 0 0 0 180 0 0 0 0 0 0 
1763548131.750167191 809812 56932 0 0 0 180 0 0 0 0 0 0 
1763548131.800143785 806639 67197 0 0 0 180 0 0 0 0 0 0 
1763548131.850150824 779844 43881 0 0 0 179 0 0 0 0 0 0 
1763548131.900165343 762266 137516 0 0 0 180 0 0 0 0 0 0 
1763548131.950124001 693968 66035 0 0 0 180 0 0 0 0 0 0 
1763548132.000129861 557921 46221 0 0 0 179 0 0 0 0 0 0 
1763548132.050138674 691405 57834 0 0 0 180 0 0 0 0 0 0 
1763548132.100131295 645933 52280 0 0 0 180 0 0 0 0 0 0 
1763548132.150159168 796263 54346 0 0 0 180 0 0 0 0 0 0 
1763548132.200164950 717893 30202 0 0 0 180 0 0 0 0 0 0 
1763548132.250153200 577636 64857 0 0 0 180 0 0 0 0 0 0 
1763548132.300126510 782102 137011 0 0 0 179 0 0 0 0 0 0 
1763548132.350129322 927000 89092 0 0 0 179 0 0 0 0 0 0 
1763548132.400129902 842893 139154 0 0 0 180 0 0 0 0 0 0 
1763548132.450140588 801512 138327 0 0 0 180 0 0 0 0 0 0 
1763548132.500151121 803525 91096 0 0 0 179 0 0 0 0 0 0 
1763548132.550152781 856444 85236 0 0 0 180 0 0 0 0 0 0 
1763548132.600151540 641477 89964 0 0 0 180 0 0 0 0 0 0 
1763548132.650118068 1040830 241389 0 0 0 179 0 0 0 0 0 0 
1763548132.700128220 1017271 191800 0 0 0 179 0 0 0 0 0 0 
1763548132.750152696 710325 75139 0 0 0 180 0 0 0 0 0 0 
1763548132.800126309 687498 129514 0 0 1 180 0 0 0 0 0 0 
1763548132.850148440 940611 140271 0 0 0 179 0 0 0 0 0 0 
1763548132.900146734 733884 89428 1 0 0 179 0 0 0 0 0 0 
1763548132.950129323 870421 73899 0 0 0 180 0 0 0 0 0 0 
1763548133.000152156 885007 103474 0 0 0 179 0 0 0 0 0 0 
1763548133.050129147 962034 201424 0 0 0 179 0 0 0 0 0 0 
1763548133.100131972 964414 155005 0 0 0 180 0 0 0 0 0 0 
1763548133.150137300 1261044 323319 0 0 0 179 0 0 0 0 0 0 
1763548133.200151937 680723 81718 0 0 0 180 0 0 0 0 0 0 
1763548133.250153853 492858 41769 0 0 0 180 0 0 0 0 0 0 
1763548133.300146518 673704 38846 0 0 0 180 0 0 0 0 0 0 
1763548133.350142022 496154 45120 0 0 0 179 0 0 0 0 0 0 
1763548133.400155134 522398 44248 0 0 0 180 0 0 0 0 0 0 
1763548133.450165960 406615 30982 0 0 0 180 0 0 0 0 0 0 
1763548133.500166483 620482 41218 0 0 0 180 0 0 0 0 0 0 
1763548133.550155434 771361 45793 0 0 0 180 0 0 0 0 0 0 
1763548133.600156135 820493 63403 0 0 0 179 0 0 0 0 0 0 
1763548133.650152119 705015 52556 0 0 0 180 0 0 0 0 0 0 
1763548133.700148405 740660 32390 0 0 0 180 0 0 0 0 0 0 
1763548133.750150897 615355 46221 0 0 0 180 0 0 0 0 0 0 
1763548133.800170306 902891 49603 0 0 0 180 0 0 0 0 0 0 
1763548133.850165642 719419 55401 0 0 0 179 0 0 0 0 0 0 
1763548133.900159903 700011 32727 0 0 0 180 0 0 0 0 0 0 
1763548133.950149872 783445 41677 0 0 0 180 0 0 0 0 0 0 
1763548134.000155509 770872 33936 0 0 0 180 0 0 0 0 0 0 
1763548134.050149376 628905 55355 0 0 0 180 0 0 0 0 0 0 
1763548134.100143502 814084 61368 0 0 0 179 0 0 0 0 0 0 
1763548134.150164715 806151 48073 0 0 0 180 0 0 0 0 0 0 
1763548134.200178068 769590 62133 0 0 0 180 0 0 0 0 0 0 
1763548134.250155806 749571 131595 0 0 0 180 0 0 0 0 0 0 
1763548134.300165467 765684 72109 0 0 0 180 0 0 0 0 0 0 
1763548134.350162777 481627 48058 0 0 0 179 0 0 0 0 0 0 
1763548134.400133297 625792 34149 0 0 0 180 0 0 0 0 0 0 
1763548134.450146662 491027 52464 0 0 0 180 0 0 0 0 0 0 
1763548134.500163886 734495 54621 0 0 0 180 0 0 0 0 0 0 
1763548134.550152786 842710 119248 0 0 0 180 0 0 0 0 0 0 
1763548134.600152091 578490 39566 0 0 0 179 0 0 0 0 0 0 
1763548134.650158045 439391 44018 0 0 0 180 0 0 0 0 0 0 
1763548134.700147749 817564 59609 0 0 0 180 0 0 0 0 0 0 
1763548134.750145130 1055966 189842 0 0 0 180 0 0 0 0 0 0 
1763548134.800150906 800108 82437 0 0 0 180 0 0 0 0 0 0 
1763548134.850154040 561766 31533 0 0 0 179 0 0 0 0 0 0 
1763548134.900129097 534361 29835 0 0 0 180 0 0 0 0 0 0 
1763548134.950162747 727294 64183 0 0 0 180 0 0 0 0 0 0 
1763548135.000143766 793332 63939 0 0 0 180 0 0 0 0 0 0 
1763548135.050149660 727660 46543 0 0 0 180 0 0 0 0 0 0 
1763548135.100131824 581602 52020 0 0 0 179 0 0 0 0 0 0 
1763548135.150168518 801329 43788 0 0 0 180 0 0 0 0 0 0 
1763548135.200151970 743101 32406 0 0 0 180 0 0 0 0 0 0 
1763548135.250158371 620054 56457 0 0 0 180 0 0 0 0 0 0 
1763548135.300162373 706236 55906 0 0 0 180 0 0 0 0 0 0 
1763548135.350153386 585814 55539 0 0 0 179 0 0 0 0 0 0 
1763548135.400159064 516418 47889 0 0 0 180 0 0 0 0 0 0 
1763548135.450146914 669065 39841 0 0 0 180 0 0 0 0 0 0 
1763548135.500149965 562987 25153 0 0 0 180 0 0 0 0 0 0 
1763548135.550166593 600462 47736 0 0 0 180 0 0 0 0 0 0 
1763548135.600128755 725951 44248 0 0 0 179 0 0 0 0 0 0 
1763548135.650158630 778196 42549 0 0 0 180 0 0 0 0 0 0 
1763548135.700127735 810240 60083 0 0 0 180 0 0 0 0 0 0 
1763548135.750160117 595274 55677 0 0 0 180 0 0 0 0 0 0 
1763548135.800147392 515196 47552 0 0 0 180 0 0 0 0 0 0 
1763548135.850154250 499450 46864 0 0 0 180 0 0 0 0 0 0 
1763548135.900160724 638426 24327 0 0 0 179 0 0 0 0 0 0 
1763548135.950159956 637510 33461 0 0 0 180 0 0 0 0 0 0 
1763548136.000164853 698180 33722 0 0 0 180 0 0 0 0 0 0 
1763548136.050147974 757932 31120 0 0 0 180 0 0 0 0 0 0 
1763548136.100129918 772215 42488 0 0 0 180 0 0 0 0 0 0 
1763548136.150151511 685423 69906 0 0 0 180 0 0 0 0 0 0 
1763548136.200155064 912229 42503 0 0 0 179 0 0 0 0 0 0 
1763548136.250154506 582763 34792 0 0 0 180 0 0 0 0 0 0 
1763548136.300156119 492857 28504 0 0 0 180 0 0 0 0 0 0 
1763548136.350167768 792296 51638 0 0 0 180 0 0 0 0 0 0 
1763548136.400165569 438475 41157 0 0 0 180 0 0 0 0 0 0 
1763548136.450157121 449645 37179 0 0 0 180 0 0 0 0 0 0 
1763548136.500148947 824094 49847 0 0 0 179 0 0 0 0 0 0 
1763548136.550148893 732359 24924 0 0 0 180 0 0 0 0 0 0 
1763548136.600151772 331909 14091 0 0 0 180 0 0 0 0 0 0 
1763548136.650149560 1015622 33186 0 0 0 180 0 0 0 0 0 0 
1763548136.700151276 516295 30615 0 0 0 180 0 0 0 0 0 0 
1763548136.750150935 517150 48057 0 0 0 179 0 0 0 0 0 0 
1763548136.800149266 506834 38587 0 0 0 180 0 0 0 0 0 0 
1763548136.850150307 454833 33782 0 0 0 180 0 0 0 0 0 0 
1763548136.900154805 652342 52418 0 0 0 180 0 0 0 0 0 0 
1763548136.950160092 590392 32268 0 0 0 180 0 0 0 0 0 0 
1763548137.000148067 647642 36949 0 0 0 179 0 0 0 0 0 0 
1763548137.050150769 570067 51133 0 0 0 180 0 0 0 0 0 0 
1763548137.100131033 623778 39841 0 0 0 180 0 0 0 0 0 0 
1763548137.150154748 642210 43605 0 0 0 180 0 0 0 0 0 0 
1763548137.200167622 597472 54805 0 0 0 180 0 0 0 0 0 0 
1763548137.250163892 757444 146650 0 0 0 180 0 0 0 0 0 0 
1763548137.300145006 654173 72844 0 0 0 179 0 0 0 0 0 0 
1763548137.350144599 804563 57788 0 0 0 180 0 0 0 0 0 0 
1763548137.400149116 690428 46496 0 0 0 180 0 0 0 0 0 0 
1763548137.450148828 452758 25337 0 0 0 180 0 0 0 0 0 0 
1763548137.500148666 816221 41631 0 0 0 180 0 0 0 0 0 0 
1763548137.550158857 747618 84411 0 0 0 179 0 0 0 0 0 0 
1763548137.600144980 495604 33552 0 0 0 180 0 0 0 0 0 0 
1763548137.650166771 550902 42336 0 0 0 180 0 0 0 0 0 0 
1763548137.700131674 755308 52280 0 0 0 180 0 0 0 0 0 0 
1763548137.750131340 558287 38969 0 0 0 180 0 0 0 0 0 0 
1763548137.800153559 663939 44339 0 0 0 179 0 0 0 0 0 0 
1763548137.850150963 598143 30983 0 0 0 180 0 0 0 0 0 0 
1763548137.900154463 793577 62791 0 0 0 180 0 0 0 0 0 0 
1763548137.950152632 744810 28687 0 0 0 180 0 0 0 0 0 0 
1763548138.000136749 761229 50444 0 0 0 180 0 0 0 0 0 0 
1763548138.050150832 796689 45166 0 0 0 180 0 0 0 0 0 0 
1763548138.100150191 729918 64076 0 0 0 179 0 0 0 0 0 0 
1763548138.150149379 699461 86736 0 0 0 180 0 0 0 0 0 0 
1763548138.200150935 765013 52051 0 0 0 180 0 0 0 0 0 0 
1763548138.250165569 713011 35480 0 0 0 180 0 0 0 0 0 0 
1763548138.300158078 765073 35068 0 0 0 180 0 0 0 0 0 0 
1763548138.350156370 539184 41815 0 0 0 179 0 0 0 0 0 0 
1763548138.400138527 680845 39015 0 0 0 180 0 0 0 0 0 0 
1763548138.450149225 502562 29927 0 0 0 180 0 0 0 0 0 0 
1763548138.500166139 418456 20609 0 0 0 180 0 0 0 0 0 0 
1763548138.550148680 633055 54759 0 0 0 180 0 0 0 0 0 0 
1763548138.600152209 501830 30156 0 0 0 179 0 0 0 0 0 0 
1763548138.650152876 563231 53427 0 0 0 180 0 0 0 0 0 0 
1763548138.700149860 783384 49771 0 0 0 180 0 0 0 0 0 0 
1763548138.750147406 635741 34471 0 0 0 180 0 0 0 0 0 0 
1763548138.800144023 623838 37592 0 0 0 180 0 0 0 0 0 0 
1763548138.850150914 587645 51776 0 0 0 179 0 0 0 0 0 0 
1763548138.900129755 713500 37638 0 0 0 180 0 0 0 0 0 0 
1763548138.950165199 574583 57558 0 0 0 180 0 0 0 0 0 0 
1763548139.000126212 832579 43100 0 0 0 180 0 0 0 0 0 0 
1763548139.050146785 773191 34425 0 0 0 180 0 0 0 0 0 0 
1763548139.100140301 566771 34089 0 0 0 179 0 0 0 0 0 0 
1763548139.150153402 616026 36903 0 0 0 180 0 0 0 0 0 0 
1763548139.200169708 595397 27265 0 0 0 180 0 0 0 0 0 0 
1763548139.250168049 684446 50169 0 0 0 180 0 0 0 0 0 0 
1763548139.300147620 534239 37454 0 0 0 180 0 0 0 0 0 0 
1763548139.350168015 672301 57926 0 0 0 180 0 0 0 0 0 0 
1763548139.400150254 597899 47644 0 0 0 179 0 0 0 0 0 0 
1763548139.450153826 530760 32773 0 0 0 180 0 0 0 0 0 0 
1763548139.500141008 494567 20655 0 0 0 180 0 0 0 0 0 0 
1763548139.550151864 506895 33552 0 0 0 180 0 0 0 0 0 0 
1763548139.600144391 514098 49710 0 0 0 180 0 0 0 0 0 0 
1763548139.650152375 751951 26775 0 0 0 179 0 0 0 0 0 0 
1763548139.700146372 693724 9547 0 0 0 180 0 0 0 0 0 0 
1763548139.750148031 824644 59395 0 0 0 180 0 0 0 0 0 0 
1763548139.800151073 674254 31487 0 0 0 180 0 0 0 0 0 0 
1763548139.850149372 577757 34471 0 0 0 180 0 0 0 0 0 0 
1763548139.900140584 535033 35343 0 0 0 180 0 0 0 0 0 0 
1763548139.950146679 668089 37225 0 0 0 179 0 0 0 0 0 0 
1763548140.000129099 834532 30202 0 0 0 180 0 0 0 0 0 0 
1763548140.050131988 686277 71788 0 0 0 180 0 0 0 0 0 0 
1763548140.100140830 804808 80111 0 0 0 179 0 0 0 0 0 0 
1763548140.150144290 804014 135833 1 0 0 180 0 0 0 0 0 0 
1763548140.200130866 951779 131978 0 0 0 179 0 0 0 0 0 0 
1763548140.250148728 1073606 198885 0 0 1 179 0 0 0 0 0 0 
1763548140.300129354 852842 123287 0 0 0 180 0 0 0 0 0 0 
1763548140.350129660 621825 96436 0 0 0 180 0 0 0 0 0 0 
1763548140.400130579 708189 79086 0 0 0 179 0 0 0 0 0 0 
1763548140.450139491 779783 43237 0 0 0 180 0 0 0 0 0 0 
1763548140.500149147 544493 47186 0 0 0 180 0 0 0 0 0 0 
1763548140.550149128 516906 48562 0 0 0 180 0 0 0 0 0 0 
1763548140.600129581 536558 36720 0 0 0 180 0 0 0 0 0 0 
1763548140.650157191 691771 68115 0 0 0 180 0 0 0 0 0 0 
1763548140.700163050 533507 27816 0 0 0 179 0 0 0 0 0 0 
1763548140.750148446 516295 34012 0 0 0 180 0 0 0 0 0 0 
1763548140.800149850 682310 33920 0 0 0 180 0 0 0 0 0 0 
1763548140.850153045 494994 28045 0 0 0 180 0 0 0 0 0 0 
1763548140.900156080 507079 39107 0 0 0 180 0 0 0 0 0 0 
1763548140.950149748 593016 38693 0 0 0 180 0 0 0 0 0 0 
1763548141.000164190 844419 27586 0 0 0 179 0 0 0 0 0 0 
1763548141.050141729 845030 41463 0 0 0 180 0 0 0 0 0 0 
1763548141.100132270 704039 36720 0 0 0 180 0 0 0 0 0 0 
1763548141.150150176 744077 27326 0 0 0 180 0 0 0 0 0 0 
1763548141.200144479 780516 74587 0 0 0 180 0 0 0 0 0 0 
1763548141.250151178 555296 40867 0 0 0 179 0 0 0 0 0 0 
1763548141.300144897 491942 22537 0 0 0 180 0 0 0 0 0 0 
1763548141.350173054 582946 20563 0 0 0 180 0 0 0 0 0 0 
1763548141.400156196 582945 42855 0 0 0 180 0 0 0 0 0 0 
1763548141.450168874 756101 38418 0 0 0 180 0 0 0 0 0 0 
1763548141.500145058 753905 55738 0 0 0 180 0 0 0 0 0 0 
1763548141.550143530 666563 79545 0 0 0 179 0 0 0 0 0 0 
1763548141.600149121 584898 46680 0 0 0 180 0 0 0 0 0 0 
1763548141.650158466 571227 34793 0 0 0 180 0 0 0 0 0 0 
1763548141.700157688 643370 34241 0 0 0 180 0 0 0 0 0 0 
1763548141.750158118 560423 47415 0 0 0 180 0 0 0 0 0 0 
1763548141.800131279 508056 43023 0 0 0 179 0 0 0 0 0 0 
1763548141.850163406 738523 44936 0 0 0 180 0 0 0 0 0 0 
1763548141.900129901 835081 62883 0 0 0 180 0 0 0 0 0 0 
1763548141.950155797 751402 36108 0 0 0 180 0 0 0 0 0 0 
1763548142.000129449 585631 76011 0 0 0 180 0 0 0 0 0 0 
1763548142.050155075 757322 39887 0 0 0 179 0 0 0 0 0 0 
1763548142.100159497 647948 44875 0 0 0 180 0 0 0 0 0 0 
1763548142.150147946 729673 63143 0 0 0 180 0 0 0 0 0 0 
1763548142.200141608 695128 43513 0 0 0 180 0 0 0 0 0 0 
1763548142.250166700 797422 45181 0 0 0 180 0 0 0 0 0 0 
1763548142.300143768 667051 35297 0 0 0 180 0 0 0 0 0 0 
1763548142.350157920 556518 62852 0 0 0 179 0 0 0 0 0 0 
1763548142.400166610 614683 60757 0 0 0 180 0 0 0 0 0 0 
1763548142.450148629 492003 26714 0 0 0 180 0 0 0 0 0 0 
1763548142.500161070 737730 18314 0 0 0 180 0 0 0 0 0 0 
1763548142.550149789 692503 41906 0 0 0 180 0 0 0 0 0 0 
1763548142.600143875 1017637 101516 0 0 0 178 0 0 0 0 0 0 
1763548142.650168774 875913 160099 0 0 0 180 0 0 0 0 0 0 
1763548142.700164945 684935 56916 0 0 0 179 0 0 0 0 0 0 
1763548142.750160564 746580 47369 0 0 0 180 0 0 0 0 0 0 
1763548142.800174586 868955 65560 0 0 0 180 0 0 0 0 0 0 
1763548142.850148969 989195 132376 0 0 0 180 0 0 0 0 0 0 
1763548142.900151737 738584 20701 0 0 0 180 0 0 0 0 0 0 
1763548142.950145947 745726 30998 0 0 0 179 0 0 0 0 0 0 
1763548143.000151089 664854 40116 0 0 0 180 0 0 0 0 0 0 
1763548143.050145071 506896 53780 0 0 0 180 0 0 0 0 0 0 
1763548143.100165463 595152 47782 0 0 0 180 0 0 0 0 0 0 
1763548143.150164225 476683 36995 0 0 0 180 0 0 0 0 0 0 
1763548143.200062787 1999507 304883 10 0 9 156 0 0 0 0 0 0 
1763548143.250122900 1550594 276823 0 0 0 176 0 0 0 0 0 0 
1763548143.300148650 1216977 223120 1 0 1 179 0 0 0 0 0 0 
1763548143.350148564 1156735 237946 0 0 0 179 0 0 0 0 0 0 
1763548143.400130648 1147153 228383 0 0 0 179 0 0 0 0 0 0 
1763548143.450130698 1127805 196788 0 0 0 179 0 0 0 0 0 0 
1763548143.500138700 1080014 218897 0 0 0 179 0 0 0 0 0 0 
1763548143.550131827 1159726 240241 1 0 0 180 0 0 0 0 0 0 
1763548143.600129854 1159299 204270 0 0 0 179 0 0 0 0 0 0 
1763548143.650152997 1165830 230893 0 0 0 179 0 0 0 0 0 0 
1763548143.700127635 1150814 202740 1 0 0 179 0 0 0 0 0 0 
1763548143.750170571 785094 199114 0 0 2 179 0 0 0 0 0 0 
1763548143.800148163 1171994 219035 0 0 0 179 0 0 0 0 0 0 
1763548143.850133754 1179196 220136 1 0 0 179 0 0 0 0 0 0 
1763548143.900130794 1142453 203337 0 0 0 179 0 0 0 0 0 0 
1763548143.950166096 809507 112639 0 0 0 180 0 0 0 0 0 0 
1763548144.000165934 816465 24189 0 0 0 180 0 0 0 0 0 0 
1763548144.050146104 587706 41127 0 0 0 179 0 0 0 0 0 0 
1763548144.100155063 490905 18819 0 0 0 180 0 0 0 0 0 0 
1763548144.150156908 795774 68115 0 0 0 180 0 0 0 0 0 0 
1763548144.200151063 796934 43054 0 0 0 180 0 0 0 0 0 0 
1763548144.250154848 737730 36032 0 0 0 180 0 0 0 0 0 0 
1763548144.300141148 629759 41631 0 0 0 180 0 0 0 0 0 0 
1763548144.350153778 535705 26974 0 0 0 179 0 0 0 0 0 0 
1763548144.400147692 605955 40208 0 0 0 180 0 0 0 0 0 0 
1763548144.450155315 658507 60435 0 0 0 180 0 0 0 0 0 0 
1763548144.500161018 628538 35022 0 0 0 180 0 0 0 0 0 0 
1763548144.550076229 731199 93269 1 0 1 179 0 0 0 0 0 0 
1763548144.600136642 674132 82788 0 0 0 180 0 0 0 0 0 0 
1763548144.650155424 518370 37087 0 0 0 180 0 0 0 0 0 0 
1763548144.700172416 689940 37134 0 0 0 180 0 0 0 0 0 0 
1763548144.750166888 858518 61551 0 0 0 180 0 0 0 0 0 0 
1763548144.800167993 694151 47736 0 0 0 180 0 0 0 0 0 0 
1763548144.850139667 647032 19248 0 0 0 179 0 0 0 0 0 0 
1763548144.900149914 799376 60588 0 0 0 180 0 0 0 0 0 0 
1763548144.950156174 797666 25153 0 0 0 180 0 0 0 0 0 0 
1763548145.000147774 588805 33262 0 0 0 180 0 0 0 0 0 0 
1763548145.050150734 771482 61185 0 0 0 180 0 0 0 0 0 0 
1763548145.100160106 508300 47828 0 0 0 180 0 0 0 0 0 0 
1763548145.150154314 718382 50673 0 0 0 179 0 0 0 0 0 0 
1763548145.200129030 700010 50123 0 0 0 180 0 0 0 0 0 0 
1763548145.250153872 587401 13449 0 0 0 180 0 0 0 0 0 0 
1763548145.300154765 958860 53014 0 0 0 180 0 0 0 0 0 0 
1763548145.350153279 812315 66555 0 0 0 180 0 0 0 0 0 0 
1763548145.400127110 713316 53474 0 0 0 179 0 0 0 0 0 0 
1763548145.450159289 806089 66004 0 0 0 180 0 0 0 0 0 0 
1763548145.500151903 770323 33844 0 0 0 180 0 0 0 0 0 0 
1763548145.550145795 717161 41050 0 0 0 180 0 0 0 0 0 0 
1763548145.600129916 742430 54666 0 0 0 180 0 0 0 0 0 0 
1763548145.650169328 635862 79270 0 0 0 180 0 0 0 0 0 0 
1763548145.700127933 512755 33323 0 0 0 179 0 0 0 0 0 0 
1763548145.750149060 572875 58064 0 0 0 180 0 0 0 0 0 0 
1763548145.800150889 551390 37041 0 0 0 180 0 0 0 0 0 0 
1763548145.850152982 492491 30569 0 0 0 180 0 0 0 0 0 0 
1763548145.900149142 455321 48608 0 0 0 180 0 0 0 0 0 0 
1763548145.950148791 553588 33048 0 0 0 179 0 0 0 0 0 0 
1763548146.000153902 502074 28091 0 0 0 180 0 0 0 0 0 0 
1763548146.050159208 785093 47338 0 0 0 180 0 0 0 0 0 0 
1763548146.100169842 690123 62746 0 0 0 180 0 0 0 0 0 0 
1763548146.150140142 775083 45303 0 0 0 180 0 0 0 0 0 0 
1763548146.200127474 738280 65132 0 0 0 179 0 0 0 0 0 0 
1763548146.250146451 833005 99374 0 0 0 180 0 0 0 0 0 0 
1763548146.300150649 891294 82849 0 0 0 180 0 0 0 0 0 0 
1763548146.350151204 780150 48272 0 0 0 180 0 0 0 0 0 0 
